Date,High,Low,Open,Status,DateTime,year,month,day,30d_avg,Std,RSI,Williams %R
1/22/2014,488.0,488.0,488.0,-1,2014-01-22,2014,1,22,462.53333333333336,34.54106335177569,62.135416851841285,-86.66666666666667
1/23/2014,478.0,478.0,478.0,-1,2014-01-23,2014,1,23,465.1333333333333,32.54994394119336,57.22724777896856,-100.0
1/26/2014,480.0,480.0,480.0,1,2014-01-26,2014,1,26,467.96666666666664,29.819553100718252,57.94279027806562,-91.30434782608695
1/27/2014,503.0,503.0,503.0,1,2014-01-27,2014,1,27,471.53333333333336,27.198799838297973,65.16082027270107,-0.0
1/28/2014,490.0,490.0,490.0,-1,2014-01-28,2014,1,28,474.53333333333336,23.786019268549296,58.99753470826396,-52.0
1/29/2014,499.0,499.0,499.0,1,2014-01-29,2014,1,29,477.5,20.82563075999969,61.69853699139255,-16.0
2/2/2014,503.0,503.0,503.0,1,2014-02-02,2014,2,2,480.73333333333335,16.402130503614263,62.86925110893701,-0.0
2/3/2014,490.0,490.0,490.0,-1,2014-02-03,2014,2,3,482.2,15.105148699748113,56.793472252311375,-52.0
2/4/2014,499.0,499.0,499.0,1,2014-02-04,2014,2,4,482.5,15.352748827224623,59.6973673757376,-17.391304347826086
2/5/2014,499.0,499.0,499.0,0,2014-02-05,2014,2,5,482.96666666666664,15.641420107798039,59.6973673757376,-30.769230769230766
2/6/2014,492.0,492.0,492.0,-1,2014-02-06,2014,2,6,482.93333333333334,15.620352182296456,56.28504927920387,-84.61538461538461
2/9/2014,497.0,497.0,497.0,1,2014-02-09,2014,2,9,483.5,15.817384586983309,58.12621628317828,-46.15384615384615
2/10/2014,500.0,500.0,500.0,1,2014-02-10,2014,2,10,484.53333333333336,15.85001541027235,59.2355959989975,-23.076923076923077
2/11/2014,520.0,520.0,520.0,1,2014-02-11,2014,2,11,486.23333333333335,16.83117660020389,65.75021837256828,-0.0
2/12/2014,518.0,518.0,518.0,-1,2014-02-12,2014,2,12,487.8,17.53695605247194,64.63777168052057,-7.142857142857142
2/13/2014,515.0,515.0,515.0,-1,2014-02-13,2014,2,13,489.46666666666664,17.6708084496577,62.91814620616451,-17.857142857142854
2/16/2014,509.0,509.0,509.0,-1,2014-02-16,2014,2,16,491.1,17.108880533324648,59.50826342555406,-39.285714285714285
2/17/2014,500.0,500.0,500.0,-1,2014-02-17,2014,2,17,493.1333333333333,14.055881903746972,54.71789561352654,-86.95652173913044
2/18/2014,497.0,497.0,497.0,-1,2014-02-18,2014,2,18,494.3,12.776999809738554,53.18111301349578,-100.0
2/20/2014,500.0,500.0,500.0,1,2014-02-20,2014,2,20,495.3666666666667,11.804392324937695,54.55562295674816,-86.95652173913044
2/23/2014,506.0,506.0,506.0,1,2014-02-23,2014,2,23,496.56666666666666,10.934549273574142,57.25829484235664,-57.142857142857146
2/24/2014,510.0,510.0,510.0,1,2014-02-24,2014,2,24,497.8,10.249978973912413,59.00854423600278,-27.77777777777778
2/25/2014,510.0,510.0,510.0,0,2014-02-25,2014,2,25,498.43333333333334,10.401204616360257,59.00854423600278,-0.0
2/26/2014,510.0,510.0,510.0,0,2014-02-26,2014,2,26,499.3,10.239039556257834,59.00854423600278,-0.0
3/3/2014,507.0,507.0,507.0,-1,2014-03-03,2014,3,3,500.0,10.013783604067727,56.828672615861095,-23.076923076923077
3/4/2014,500.0,500.0,500.0,-1,2014-03-04,2014,3,4,500.2,9.949527800273039,52.00149463502793,-100.0
3/5/2014,490.0,490.0,490.0,-1,2014-03-05,2014,3,5,499.8333333333333,10.12025396074699,45.991304991083055,-100.0
3/6/2014,491.0,491.0,491.0,1,2014-03-06,2014,3,6,499.8666666666667,10.088345386821777,46.65527507615207,-95.0
3/9/2014,485.0,485.0,485.0,-1,2014-03-09,2014,3,9,499.53333333333336,10.414622787994864,43.221875341086175,-100.0
3/10/2014,477.0,477.0,477.0,-1,2014-03-10,2014,3,10,498.76666666666665,11.196315075260143,39.09115720144361,-100.0
3/11/2014,480.0,480.0,480.0,1,2014-03-11,2014,3,11,498.5,11.551235192951804,41.354611721079756,-90.0
3/12/2014,466.0,466.0,466.0,-1,2014-03-12,2014,3,12,498.1,12.457790804322713,34.84666348713304,-99.99999999999999
3/13/2014,468.0,468.0,468.0,1,2014-03-13,2014,3,13,497.7,13.22784419582779,36.38678203473277,-92.0
3/17/2014,470.0,470.0,470.0,1,2014-03-17,2014,3,17,496.6,14.114311641152664,37.96596412663513,-84.0
3/18/2014,460.0,460.0,460.0,-1,2014-03-18,2014,3,18,495.6,15.584253768383345,33.48938100445748,-100.0
3/19/2014,455.0,455.0,455.0,-1,2014-03-19,2014,3,19,494.1333333333333,17.23615553049441,31.49006923261498,-100.0
3/20/2014,480.0,480.0,480.0,1,2014-03-20,2014,3,20,493.3666666666667,17.339377814346,48.1559134325283,-0.0
3/23/2014,466.0,466.0,466.0,-1,2014-03-23,2014,3,23,492.56666666666666,18.039579728522995,41.99501263930573,-56.0
3/24/2014,483.0,483.0,483.0,1,2014-03-24,2014,3,24,492.03333333333336,18.07929532753858,50.308484017231294,-0.0
3/25/2014,507.0,507.0,507.0,1,2014-03-25,2014,3,25,492.3,18.24384638815541,59.1991330157282,-0.0
3/26/2014,490.0,490.0,490.0,-1,2014-03-26,2014,3,26,492.23333333333335,18.248634022257377,52.089837257298576,-32.69230769230769
3/27/2014,528.0,528.0,528.0,1,2014-03-27,2014,3,27,493.26666666666665,19.371029441135132,62.8340736702493,-0.0
3/31/2014,499.0,499.0,499.0,-1,2014-03-31,2014,3,31,493.23333333333335,19.359900493715497,53.05546398894382,-46.774193548387096
4/1/2014,490.0,490.0,490.0,-1,2014-04-01,2014,4,1,492.23333333333335,18.69295152675836,50.43233202183395,-61.29032258064516
4/2/2014,494.0,494.0,494.0,1,2014-04-02,2014,4,2,491.43333333333334,18.054865297743667,51.5781962238223,-75.55555555555556
4/3/2014,489.0,489.0,489.0,-1,2014-04-03,2014,4,3,490.56666666666666,17.50011494215492,50.0215618756832,-100.0
4/6/2014,484.0,484.0,484.0,-1,2014-04-06,2014,4,6,489.73333333333335,17.18446237525529,48.44695680887507,-100.0
4/7/2014,481.0,481.0,481.0,-1,2014-04-07,2014,4,7,489.1,17.14310960405607,47.4811907636418,-100.0
4/9/2014,480.0,480.0,480.0,-1,2014-04-09,2014,4,9,488.53333333333336,17.1539345709518,47.14383065575687,-100.0
4/10/2014,479.0,479.0,479.0,-1,2014-04-10,2014,4,10,487.8333333333333,17.098262330212716,46.78584036916113,-100.0
4/13/2014,480.0,480.0,480.0,1,2014-04-13,2014,4,13,486.96666666666664,16.80205926076998,47.21747986871448,-93.33333333333334
4/15/2014,485.0,485.0,485.0,1,2014-04-15,2014,4,15,486.1333333333333,16.230523252735832,49.426363528208384,-40.0
4/16/2014,477.0,477.0,477.0,-1,2014-04-16,2014,4,16,485.03333333333336,15.665651715721504,46.10200968248906,-100.0
4/17/2014,478.0,478.0,478.0,1,2014-04-17,2014,4,17,483.96666666666664,14.9815595462191,46.58562652812328,-87.5
4/20/2014,476.0,476.0,476.0,-1,2014-04-20,2014,4,20,482.93333333333334,14.39572094788317,45.702379191797874,-100.0
4/21/2014,470.0,470.0,470.0,-1,2014-04-21,2014,4,21,481.93333333333334,14.210082222905532,43.064495187067585,-100.0
4/22/2014,467.0,467.0,467.0,-1,2014-04-22,2014,4,22,481.1666666666667,14.37930345379144,41.76642296879913,-100.0
4/23/2014,484.0,484.0,484.0,1,2014-04-23,2014,4,23,480.93333333333334,14.270619282735073,50.81401866137322,-5.555555555555555
4/27/2014,480.0,480.0,480.0,-1,2014-04-27,2014,4,27,480.76666666666665,14.250670482315163,48.88929133256619,-23.52941176470588
4/28/2014,486.0,486.0,486.0,1,2014-04-28,2014,4,28,481.06666666666666,14.263368401645032,51.83630026831183,-0.0
4/29/2014,482.0,482.0,482.0,-1,2014-04-29,2014,4,29,481.1333333333333,14.262884878508896,49.77576105721273,-21.05263157894737
4/30/2014,465.0,465.0,465.0,-1,2014-04-30,2014,4,30,481.1,14.300590776322863,42.113725517324305,-100.0
5/4/2014,484.0,484.0,484.0,1,2014-05-04,2014,5,4,481.6333333333333,14.092021057016305,51.16213570105377,-9.523809523809524
5/6/2014,485.0,485.0,485.0,1,2014-05-06,2014,5,6,482.1333333333333,13.930203685257814,51.59103326116572,-4.761904761904762
5/7/2014,480.0,480.0,480.0,-1,2014-05-07,2014,5,7,482.8,13.298690627799415,49.261549599915675,-28.571428571428573
5/8/2014,465.0,465.0,465.0,-1,2014-05-08,2014,5,8,483.1333333333333,12.689211636431553,42.99020208019984,-100.0
5/11/2014,462.0,462.0,462.0,-1,2014-05-11,2014,5,11,482.53333333333336,13.255404449754204,41.8428705002037,-100.0
5/12/2014,451.0,451.0,451.0,-1,2014-05-12,2014,5,12,482.03333333333336,14.153063110239618,37.853689098047255,-99.99999999999999
5/13/2014,447.0,447.0,447.0,-1,2014-05-13,2014,5,13,480.8333333333333,15.527691245076495,36.49129249854596,-100.0
5/15/2014,452.0,452.0,452.0,1,2014-05-15,2014,5,15,479.0,15.578499772845257,39.426073911166235,-86.84210526315789
5/18/2014,450.0,450.0,450.0,-1,2014-05-18,2014,5,18,477.6666666666667,16.299636833980866,38.656570616563435,-90.9090909090909
5/19/2014,438.0,438.0,438.0,-1,2014-05-19,2014,5,19,474.6666666666667,14.942033590385774,34.3274080182344,-100.0
5/20/2014,441.0,441.0,441.0,1,2014-05-20,2014,5,20,472.73333333333335,15.429334652415065,36.249563133197235,-87.5
5/21/2014,440.0,440.0,440.0,-1,2014-05-21,2014,5,21,471.06666666666666,16.182010729958492,35.87265868050202,-85.71428571428571
5/22/2014,439.0,439.0,439.0,-1,2014-05-22,2014,5,22,469.23333333333335,16.604285556768115,35.47542977823092,-92.85714285714285
5/25/2014,441.0,441.0,441.0,1,2014-05-25,2014,5,25,467.6333333333333,16.943075756546598,36.97850479594817,-78.57142857142857
5/26/2014,440.0,440.0,440.0,-1,2014-05-26,2014,5,26,466.1666666666667,17.376328196984485,36.52041988581509,-83.33333333333334
5/27/2014,439.0,439.0,439.0,-1,2014-05-27,2014,5,27,464.76666666666665,17.826139917770714,36.039623092047165,-66.66666666666667
5/28/2014,442.0,442.0,442.0,1,2014-05-28,2014,5,28,463.5,18.054992623117073,38.64909549847599,-0.0
6/1/2014,455.0,455.0,455.0,1,2014-06-01,2014,6,1,462.7,17.875334576086086,48.46159123702249,-0.0
6/2/2014,449.0,449.0,449.0,-1,2014-06-02,2014,6,2,461.6666666666667,17.73625418863296,44.89274943621552,-37.5
6/3/2014,460.0,460.0,460.0,1,2014-06-03,2014,6,3,460.8333333333333,17.180749719370866,51.88808269759354,-0.0
6/4/2014,465.0,465.0,465.0,1,2014-06-04,2014,6,4,460.43333333333334,16.929230655137122,54.70278927845628,-0.0
6/5/2014,450.0,450.0,450.0,-1,2014-06-05,2014,6,5,459.5,16.69761494428794,46.00697793708357,-57.69230769230769
6/8/2014,451.0,451.0,451.0,1,2014-06-08,2014,6,8,458.6666666666667,16.46801148587686,46.61623873032453,-60.869565217391305
6/9/2014,445.0,445.0,445.0,-1,2014-06-09,2014,6,9,457.8333333333333,16.507225864670534,43.44831669681208,-100.0
6/10/2014,442.0,442.0,442.0,-1,2014-06-10,2014,6,10,457.0,16.65884874111749,41.914558696699075,-100.0
6/11/2014,451.0,451.0,451.0,1,2014-06-11,2014,6,11,455.9,15.886124937106683,47.86094327640718,-60.869565217391305
6/12/2014,459.0,459.0,459.0,1,2014-06-12,2014,6,12,455.2,15.236978612622018,52.51444012494944,-26.08695652173913
6/15/2014,456.0,456.0,456.0,-1,2014-06-15,2014,6,15,454.2,14.086922279563634,50.687464420268704,-17.64705882352941
6/16/2014,498.0,498.0,498.0,1,2014-06-16,2014,6,16,454.73333333333335,15.415919522129231,67.65385038587114,-0.0
6/17/2014,504.0,504.0,504.0,1,2014-06-17,2014,6,17,456.03333333333336,17.775386572905056,69.27992661370746,-0.0
6/18/2014,504.0,504.0,504.0,0,2014-06-18,2014,6,18,456.7,19.180000359573118,69.27992661370746,-0.0
6/19/2014,500.0,500.0,500.0,-1,2014-06-19,2014,6,19,457.2,20.1158712429313,66.68787700354326,-7.547169811320754
6/23/2014,497.0,497.0,497.0,-1,2014-06-23,2014,6,23,457.76666666666665,21.000301037801393,64.73174065703677,-14.583333333333334
6/24/2014,492.0,492.0,492.0,-1,2014-06-24,2014,6,24,458.6666666666667,21.881078794143665,61.4941675032244,-25.0
6/25/2014,486.0,486.0,486.0,-1,2014-06-25,2014,6,25,459.46666666666664,22.438780059861408,57.760794421106645,-100.0
6/26/2014,490.0,490.0,490.0,1,2014-06-26,2014,6,26,460.76666666666665,23.052688276678932,59.52499437919061,-77.77777777777779
6/29/2014,490.0,490.0,490.0,0,2014-06-29,2014,6,29,462.2,23.499669843611457,59.5249943791906,-77.77777777777779
6/30/2014,535.0,535.0,535.0,1,2014-06-30,2014,6,30,464.96666666666664,26.89761344795339,73.80168002885476,-0.0
7/1/2014,535.0,535.0,535.0,0,2014-07-01,2014,7,1,467.8,29.607082097784446,73.80168002885476,-0.0
7/2/2014,530.0,530.0,530.0,-1,2014-07-02,2014,7,2,470.8666666666667,31.138991338983928,70.5929818795997,-10.204081632653061
7/3/2014,526.0,526.0,526.0,-1,2014-07-03,2014,7,3,473.7,32.17747123644949,68.04422416939974,-18.367346938775512
7/6/2014,540.0,540.0,540.0,1,2014-07-06,2014,7,6,477.03333333333336,33.70918562354213,71.87209395637562,-0.0
7/7/2014,550.0,550.0,550.0,1,2014-07-07,2014,7,7,480.73333333333335,35.43807939582066,74.24522738816948,-0.0
7/8/2014,571.0,571.0,571.0,1,2014-07-08,2014,7,8,485.06666666666666,38.248672127805314,78.37195654487952,-0.0
7/9/2014,628.0,628.0,628.0,1,2014-07-09,2014,7,9,491.3333333333333,45.35175420196582,85.27070652985826,-0.0
7/10/2014,660.0,660.0,660.0,1,2014-07-10,2014,7,10,498.7,53.73251118848637,87.65198473172369,-0.0
7/13/2014,677.0,677.0,677.0,1,2014-07-13,2014,7,13,506.53333333333336,61.71778558463831,88.69740301228838,-0.0
7/14/2014,698.0,698.0,698.0,1,2014-07-14,2014,7,14,514.6333333333333,70.09819877332436,89.84153488110651,-0.0
7/15/2014,690.0,690.0,690.0,-1,2014-07-15,2014,7,15,522.6666666666666,75.88754535646815,86.25925971332833,-5.405405405405405
7/16/2014,690.0,690.0,690.0,0,2014-07-16,2014,7,16,530.3333333333334,80.79746212015326,86.25925971332833,-6.299212598425196
7/17/2014,756.0,756.0,756.0,1,2014-07-17,2014,7,17,540.0333333333333,89.66469467557731,90.05381969856376,-0.0
7/20/2014,729.0,729.0,729.0,-1,2014-07-20,2014,7,20,549.3333333333334,94.35089800326823,80.28604030150365,-28.125
7/21/2014,726.0,726.0,726.0,-1,2014-07-21,2014,7,21,558.5,97.7649362431175,79.25737155843106,-37.974683544303794
7/22/2014,740.0,740.0,740.0,1,2014-07-22,2014,7,22,568.3333333333334,100.74561112485092,80.51221473754165,-24.242424242424242
7/23/2014,715.0,715.0,715.0,-1,2014-07-23,2014,7,23,577.4333333333333,101.26907937165105,72.12170565558816,-62.12121212121212
7/24/2014,710.0,710.0,710.0,-1,2014-07-24,2014,7,24,586.0666666666667,101.1587803928797,70.53839265887454,-69.69696969696969
7/27/2014,703.0,703.0,703.0,-1,2014-07-27,2014,7,27,594.2,100.39624941476588,68.27845130851468,-100.0
7/28/2014,699.0,699.0,699.0,-1,2014-07-28,2014,7,28,602.3,98.64920434165467,66.95830312320295,-100.0
7/30/2014,695.0,695.0,695.0,-1,2014-07-30,2014,7,30,608.8666666666667,98.02171938537157,65.59253146307061,-100.0
7/31/2014,680.0,680.0,680.0,-1,2014-07-31,2014,7,31,614.7333333333333,96.78804903903048,60.600622100736125,-100.0
8/3/2014,671.0,671.0,671.0,-1,2014-08-03,2014,8,3,620.3,94.98535277283268,57.76023716563904,-100.0
8/4/2014,659.0,659.0,659.0,-1,2014-08-04,2014,8,4,625.6,92.44330974841576,54.11802314287938,-100.0
8/5/2014,650.0,650.0,650.0,-1,2014-08-05,2014,8,5,630.7,89.269892982481,51.49531387640624,-100.0
8/6/2014,657.0,657.0,657.0,1,2014-08-06,2014,8,6,636.2,85.43010855825963,53.387445502193664,-85.71428571428572
8/7/2014,650.0,650.0,650.0,-1,2014-08-07,2014,8,7,641.6666666666666,80.59790933086236,51.235062280432295,-100.0
8/12/2014,655.0,655.0,655.0,1,2014-08-12,2014,8,12,647.1666666666666,75.35025494011546,52.70189584106536,-83.33333333333334
8/13/2014,645.0,645.0,645.0,-1,2014-08-13,2014,8,13,652.3333333333334,69.27074982710495,49.49524744493814,-100.0
8/14/2014,660.0,660.0,660.0,1,2014-08-14,2014,8,14,656.5,65.63364885536329,54.01502443626851,-0.0
8/18/2014,657.0,657.0,657.0,-1,2014-08-18,2014,8,18,660.5666666666667,61.49498624549403,52.99356165398219,-20.0
8/19/2014,612.0,612.0,612.0,-1,2014-08-19,2014,8,19,663.3,57.1610851469125,40.59313766564337,-100.0
8/20/2014,610.0,610.0,610.0,-1,2014-08-20,2014,8,20,666.1,52.030726995923324,40.14353261797682,-100.0
8/21/2014,605.0,605.0,605.0,-1,2014-08-21,2014,8,21,668.2666666666667,47.77817517432696,38.9811271570668,-99.99999999999999
8/24/2014,600.0,600.0,600.0,-1,2014-08-24,2014,8,24,669.9333333333333,44.252358856539885,37.80231361027744,-100.0
8/25/2014,600.0,600.0,600.0,0,2014-08-25,2014,8,25,670.9,42.289927063482274,37.80231361027744,-100.0
8/26/2014,559.0,559.0,559.0,-1,2014-08-26,2014,8,26,668.6,46.38192275683337,29.35896553217922,-100.0
8/27/2014,532.0,532.0,532.0,-1,2014-08-27,2014,8,27,664.3333333333334,52.662447088352245,25.344365157658938,-100.0
8/28/2014,559.0,559.0,559.0,1,2014-08-28,2014,8,28,660.4,55.98558927881993,34.92704125376932,-65.38461538461539
8/31/2014,555.0,555.0,555.0,-1,2014-08-31,2014,8,31,655.6333333333333,58.69587504353778,34.226130175517504,-68.4931506849315
9/1/2014,544.0,544.0,544.0,-1,2014-09-01,2014,9,1,650.7666666666667,61.72278589670705,32.30612093522017,-82.35294117647058
9/3/2014,540.0,540.0,540.0,-1,2014-09-03,2014,9,3,645.7666666666667,64.4502927059701,31.61166470667987,-88.23529411764706
9/4/2014,534.0,534.0,534.0,-1,2014-09-04,2014,9,4,638.3666666666667,64.10093513403402,30.55080332597025,-92.59259259259258
9/7/2014,516.0,516.0,516.0,-1,2014-09-07,2014,9,7,631.2666666666667,65.49700352889842,27.562430847131285,-100.0
9/9/2014,477.0,477.0,477.0,-1,2014-09-09,2014,9,9,622.9666666666667,68.77323222929495,22.440618126320608,-100.0
9/10/2014,510.0,510.0,510.0,1,2014-09-10,2014,9,10,615.3,68.09331832125797,33.6720862943291,-57.69230769230769
9/11/2014,515.0,515.0,515.0,1,2014-09-11,2014,9,11,608.6333333333333,67.78540344012417,35.203162300324024,-43.28358208955223
9/14/2014,510.0,510.0,510.0,-1,2014-09-14,2014,9,14,601.9666666666667,67.30552230934325,34.34927093792409,-47.61904761904762
9/15/2014,501.0,501.0,501.0,-1,2014-09-15,2014,9,15,595.2333333333333,66.95272821993234,32.80671515282409,-57.89473684210527
9/16/2014,495.0,495.0,495.0,-1,2014-09-16,2014,9,16,588.4333333333333,66.4076664318188,31.782011784228686,-53.84615384615385
9/17/2014,500.0,500.0,500.0,1,2014-09-17,2014,9,17,581.9333333333333,65.14860113529093,33.64209144113551,-39.473684210526315
9/18/2014,491.0,491.0,491.0,-1,2014-09-18,2014,9,18,575.6333333333333,64.47318786924657,31.953190962690137,-100.0
9/21/2014,500.0,500.0,500.0,1,2014-09-21,2014,9,21,569.9333333333333,63.299470681088046,35.443361617996224,-62.5
9/22/2014,473.0,473.0,473.0,-1,2014-09-22,2014,9,22,563.7333333333333,63.38385160021708,30.404994931046165,-100.0
9/23/2014,463.0,463.0,463.0,-1,2014-09-23,2014,9,23,557.5,63.801280929743434,28.773561327447865,-100.0
9/24/2014,509.0,509.0,509.0,1,2014-09-24,2014,9,24,552.5666666666667,61.52357738877694,43.73042725701511,-0.0
9/28/2014,533.0,533.0,533.0,1,2014-09-28,2014,9,28,548.6666666666666,58.7814968150376,49.66888922100272,-0.0
9/29/2014,533.0,533.0,533.0,0,2014-09-29,2014,9,29,544.6,55.287711423814095,49.66888922100272,-0.0
9/30/2014,549.0,549.0,549.0,1,2014-09-30,2014,9,30,541.4,51.95395839686938,53.465964328361906,-0.0
10/8/2014,522.0,522.0,522.0,-1,2014-10-08,2014,10,8,536.8,46.96029136959681,47.019531848743966,-31.3953488372093
10/9/2014,520.0,520.0,520.0,-1,2014-10-09,2014,10,9,532.2333333333333,41.17304385432382,46.57159778848028,-33.72093023255814
10/12/2014,515.0,515.0,515.0,-1,2014-10-12,2014,10,12,529.0,38.408871101745916,45.40698084460873,-85.0
10/13/2014,499.0,499.0,499.0,-1,2014-10-13,2014,10,13,525.3,35.57910080079724,41.80436267698997,-100.0
10/14/2014,496.0,496.0,496.0,-1,2014-10-14,2014,10,14,521.6666666666666,32.60033142769548,41.14518785057926,-100.0
10/15/2014,500.0,500.0,500.0,1,2014-10-15,2014,10,15,518.3333333333334,29.255513283336036,42.44823776751409,-92.45283018867924
10/16/2014,508.0,508.0,508.0,1,2014-10-16,2014,10,16,515.2666666666667,24.89693698559231,45.067754093858156,-53.84615384615385
10/19/2014,512.0,512.0,512.0,1,2014-10-19,2014,10,19,513.7,23.489028987142206,46.381855712076565,-33.333333333333336
10/20/2014,524.0,524.0,524.0,1,2014-10-20,2014,10,20,513.4333333333333,23.31890358417398,50.22855126121316,-0.0
10/21/2014,512.0,512.0,512.0,-1,2014-10-21,2014,10,21,511.8666666666667,21.672695889681613,46.62616393865354,-42.857142857142854
10/22/2014,506.0,506.0,506.0,-1,2014-10-22,2014,10,22,510.23333333333335,20.099207967472875,44.89248725134222,-64.28571428571428
10/26/2014,505.0,505.0,505.0,-1,2014-10-26,2014,10,26,508.93333333333334,19.075048394815465,44.59487091441137,-79.16666666666667
10/27/2014,501.0,501.0,501.0,-1,2014-10-27,2014,10,27,507.6333333333333,18.19337380957409,43.35669058869969,-100.0
10/28/2014,508.0,508.0,508.0,1,2014-10-28,2014,10,28,506.76666666666665,17.5001149421565,46.173255927111306,-69.56521739130434
10/30/2014,503.0,503.0,503.0,-1,2014-10-30,2014,10,30,506.3333333333333,17.424385079608466,44.47220799608947,-91.30434782608695
11/2/2014,496.0,496.0,496.0,-1,2014-11-02,2014,11,2,506.96666666666664,16.649496903108524,42.13201844625433,-100.0
11/3/2014,487.0,487.0,487.0,-1,2014-11-03,2014,11,3,506.2,17.030196305594362,39.27073718834008,-100.0
11/4/2014,478.0,478.0,478.0,-1,2014-11-04,2014,11,4,504.96666666666664,17.6976198152921,36.594361123051186,-100.0
11/5/2014,480.0,480.0,480.0,1,2014-11-05,2014,11,5,503.96666666666664,18.24258627561265,37.61190230861559,-93.33333333333334
11/6/2014,490.0,490.0,490.0,1,2014-11-06,2014,11,6,503.6,18.41401265528912,42.57423198490564,-60.0
11/9/2014,486.0,486.0,486.0,-1,2014-11-09,2014,11,9,503.3,18.63099012676542,41.16382557186255,-68.0
11/10/2014,470.0,470.0,470.0,-1,2014-11-10,2014,11,10,502.3,19.594422147910525,36.023112537704,-100.0
11/11/2014,469.0,469.0,469.0,-1,2014-11-11,2014,11,11,501.56666666666666,20.42595261499611,35.72283815095603,-100.0
11/12/2014,470.0,470.0,470.0,1,2014-11-12,2014,11,12,500.56666666666666,21.224064632873947,36.29470806296917,-95.23809523809524
11/13/2014,470.0,470.0,470.0,0,2014-11-13,2014,11,13,500.46666666666664,21.36502674503996,36.29470806296917,-95.23809523809524
11/16/2014,463.0,463.0,463.0,-1,2014-11-16,2014,11,16,500.46666666666664,21.36502674503996,33.84979193453673,-100.0
11/17/2014,455.0,455.0,455.0,-1,2014-11-17,2014,11,17,498.6666666666667,22.844803730201846,31.25822956779023,-100.0
11/18/2014,430.0,430.0,430.0,-1,2014-11-18,2014,11,18,495.23333333333335,25.132316513475466,24.85435445397613,-100.0
11/19/2014,448.0,448.0,448.0,1,2014-11-19,2014,11,19,492.4,25.516188235493605,35.1551577777896,-55.0
11/20/2014,457.0,457.0,457.0,1,2014-11-20,2014,11,20,489.3333333333333,23.960216067956562,39.61243342397885,-32.5
11/23/2014,457.0,457.0,457.0,0,2014-11-23,2014,11,23,487.1666666666667,23.842996995916863,39.61243342397885,-32.5
11/24/2014,480.0,480.0,480.0,1,2014-11-24,2014,11,24,485.8333333333333,23.048798806813235,49.832841782903266,-0.0
11/25/2014,465.0,465.0,465.0,-1,2014-11-25,2014,11,25,484.1666666666667,22.671694844598836,44.5385823938673,-30.0
11/30/2014,457.0,457.0,457.0,-1,2014-11-30,2014,11,30,482.76666666666665,23.018258619739882,41.977133188827146,-46.0
12/1/2014,445.0,445.0,445.0,-1,2014-12-01,2014,12,1,481.06666666666666,23.874576484181276,38.40887036728302,-100.0
12/2/2014,443.0,443.0,443.0,-1,2014-12-02,2014,12,2,479.1666666666667,24.573722064272726,37.83166161313187,-100.0
12/3/2014,453.0,453.0,453.0,1,2014-12-03,2014,12,3,477.3333333333333,24.39945354579694,42.485719230916374,-72.97297297297297
12/4/2014,455.0,455.0,455.0,1,2014-12-04,2014,12,4,475.43333333333334,23.81926680787082,43.39837307889195,-67.56756756756756
12/7/2014,464.0,464.0,464.0,1,2014-12-07,2014,12,7,473.43333333333334,22.054295591180338,47.440230981283186,-4.545454545454546
12/8/2014,452.0,452.0,452.0,-1,2014-12-08,2014,12,8,471.43333333333334,21.137780089843968,43.028290557759654,-57.142857142857146
12/9/2014,448.0,448.0,448.0,-1,2014-12-09,2014,12,9,469.5,20.51030018779028,41.63821509478062,-76.19047619047619
12/10/2014,446.0,446.0,446.0,-1,2014-12-10,2014,12,10,467.53333333333336,19.80549093722581,40.92627864378662,-85.71428571428572
12/11/2014,470.0,470.0,470.0,1,2014-12-11,2014,12,11,466.5,18.78141047180723,51.61701688644831,-0.0
12/14/2014,469.0,469.0,469.0,-1,2014-12-14,2014,12,14,465.2,17.08276001281226,51.2012334056528,-4.166666666666667
12/15/2014,490.0,490.0,490.0,1,2014-12-15,2014,12,15,464.76666666666665,16.234665620709805,58.72104561248545,-0.0
12/16/2014,497.0,497.0,497.0,1,2014-12-16,2014,12,16,464.8,16.301893268516267,60.884796091686574,-0.0
12/17/2014,492.0,492.0,492.0,-1,2014-12-17,2014,12,17,464.96666666666664,16.560200176484052,58.524989127133274,-9.803921568627452
12/18/2014,485.0,485.0,485.0,-1,2014-12-18,2014,12,18,465.2,16.79778310496788,55.29383936213903,-23.52941176470588
12/21/2014,480.0,480.0,480.0,-1,2014-12-21,2014,12,21,465.2,16.79778310496788,53.0412295222186,-60.71428571428571
12/22/2014,464.0,464.0,464.0,-1,2014-12-22,2014,12,22,464.3333333333333,16.13164235462825,46.51138073675494,-100.0
12/23/2014,473.0,473.0,473.0,1,2014-12-23,2014,12,23,463.9,15.698341665113785,50.2234935342876,-72.72727272727272
12/24/2014,467.0,467.0,467.0,-1,2014-12-24,2014,12,24,463.8,15.66766932473143,47.839841102013004,-90.9090909090909
12/28/2014,470.0,470.0,470.0,1,2014-12-28,2014,12,28,463.8333333333333,15.680172706067964,49.13962238567456,-78.57142857142857
12/29/2014,484.0,484.0,484.0,1,2014-12-29,2014,12,29,464.3,16.073430636113684,54.80018379727202,-4.761904761904762
12/31/2014,475.0,475.0,475.0,-1,2014-12-31,2014,12,31,464.46666666666664,16.16026061017181,50.879834420124894,-45.0
